2020/02/28 00:08:43,+00055.9,********,+0000004,+0000021,+0000015,********,+0000028
2020/02/28 00:10:43,+00055.5,********,+0000004,+0000021,+0000015,********,+0000028
2020/02/28 00:12:43,+00055.0,********,+0000004,+0000022,+0000015,********,+0000028
2020/02/28 00:14:43,+00054.5,********,+0000004,+0000021,+0000015,********,+0000028
2020/02/28 00:16:43,+00053.9,********,+0000004,+0000021,+0000015,********,+0000028
2020/02/28 00:18:43,+00053.4,********,+0000004,+0000021,+0000015,********,+0000028
2020/02/28 00:20:43,+00052.8,********,+0000005,+0000021,+0000015,********,+0000027
2020/02/28 00:22:43,+00052.2,********,+0000005,+0000021,+0000015,********,+0000027
2020/02/28 00:24:43,+00051.5,********,+0000005,+0000021,+0000015,********,+0000027
2020/02/28 00:26:43,+00050.8,********,+0000005,+0000020,+0000015,********,+0000027
2020/02/28 00:28:43,+00050.2,********,+0000006,+0000020,+0000015,********,+0000027
2020/02/28 00:30:43,+00049.6,********,+0000006,+0000020,+0000015,********,+0000026
2020/02/28 00:32:43,+00049.0,********,+0000006,+0000020,+0000015,********,+0000026
2020/02/28 00:34:43,+00048.4,********,+0000006,+0000019,+0000015,********,+0000026
2020/02/28 00:36:43,+00047.8,********,+0000007,+0000019,+0000015,********,+0000026
2020/02/28 00:38:43,+00047.3,********,+0000007,+0000019,+0000015,********,+0000025
2020/02/28 00:40:43,+00046.7,********,+0000007,+0000019,+0000015,********,+0000025
2020/02/28 00:42:43,+00046.1,********,+0000007,+0000019,+0000015,********,+0000025
2020/02/28 00:44:43,+00045.6,********,+0000007,+0000019,+0000015,********,+0000024
2020/02/28 00:46:43,+00045.3,********,+0000008,+0000019,+0000015,********,+0000025
2020/02/28 00:48:43,+00045.3,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 00:50:43,+00045.4,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 00:52:43,+00045.6,********,+0000008,+0000018,+0000015,********,+0000025
2020/02/28 00:54:43,+00045.8,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 00:56:43,+00046.1,********,+0000008,+0000018,+0000015,********,+0000025
2020/02/28 00:58:43,+00046.4,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 01:00:43,+00046.7,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 01:02:43,+00046.8,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 01:04:43,+00046.9,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 01:06:43,+00047.0,********,+0000008,+0000018,+0000015,********,+0000025
2020/02/28 01:08:43,+00047.0,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 01:10:43,+00047.0,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 01:12:43,+00047.0,********,+0000008,+0000018,+0000015,********,+0000024
2020/02/28 01:14:43,+00047.0,********,+0000008,+0000018,+0000015,********,+0000025
2020/02/28 01:16:43,+00047.1,********,+0000008,+0000018,+0000015,********,+0000025
2020/02/28 01:18:43,+00047.5,********,+0000008,+0000018,+0000015,********,+0000025
2020/02/28 01:20:43,+00048.2,********,+0000008,+0000019,+0000015,********,+0000025
2020/02/28 01:22:43,+00049.3,********,+0000008,+0000019,+0000015,********,+0000025
2020/02/28 01:24:43,+00050.6,********,+0000007,+0000019,+0000015,********,+0000026
2020/02/28 01:26:43,+00051.9,********,+0000007,+0000020,+0000015,********,+0000026
2020/02/28 01:28:43,+00053.1,********,+0000007,+0000020,+0000016,********,+0000026
2020/02/28 01:30:43,+00054.0,********,+0000007,+0000020,+0000015,********,+0000027
2020/02/28 01:32:43,+00054.7,********,+0000006,+0000021,+0000015,********,+0000027
2020/02/28 01:34:43,+00055.2,********,+0000006,+0000021,+0000016,********,+0000027
2020/02/28 01:36:43,+00055.4,********,+0000006,+0000021,+0000015,********,+0000027
2020/02/28 01:38:43,+00055.6,********,+0000005,+0000021,+0000015,********,+0000028
2020/02/28 01:40:43,+00055.8,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 01:42:43,+00055.9,********,+0000005,+0000021,+0000015,********,+0000028
2020/02/28 01:44:43,+00055.9,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 01:46:43,+00055.9,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 01:48:43,+00055.8,********,+0000005,+0000022,+0000016,********,+0000028
2020/02/28 01:50:43,+00055.5,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 01:52:43,+00055.0,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 01:54:43,+00054.5,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 01:56:43,+00053.9,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 01:58:43,+00053.3,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 02:00:43,+00052.7,********,+0000005,+0000022,+0000015,********,+0000027
2020/02/28 02:02:43,+00052.1,********,+0000005,+0000021,+0000015,********,+0000027
2020/02/28 02:04:43,+00051.3,********,+0000006,+0000021,+0000015,********,+0000027
2020/02/28 02:06:43,+00050.7,********,+0000006,+0000021,+0000015,********,+0000027
2020/02/28 02:08:43,+00050.1,********,+0000006,+0000021,+0000015,********,+0000027
2020/02/28 02:10:43,+00049.5,********,+0000007,+0000020,+0000015,********,+0000027
2020/02/28 02:12:43,+00048.9,********,+0000007,+0000021,+0000015,********,+0000026
2020/02/28 02:14:43,+00048.3,********,+0000007,+0000020,+0000016,********,+0000026
2020/02/28 02:16:43,+00047.7,********,+0000007,+0000020,+0000016,********,+0000025
2020/02/28 02:18:43,+00047.0,********,+0000008,+0000020,+0000015,********,+0000025
2020/02/28 02:20:43,+00046.4,********,+0000008,+0000020,+0000015,********,+0000025
2020/02/28 02:22:43,+00045.9,********,+0000008,+0000019,+0000015,********,+0000025
2020/02/28 02:24:43,+00045.4,********,+0000008,+0000019,+0000015,********,+0000025
2020/02/28 02:26:43,+00045.1,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:28:43,+00045.0,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:30:43,+00045.2,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 02:32:43,+00045.4,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 02:34:43,+00045.7,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 02:36:43,+00046.0,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 02:38:43,+00046.3,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 02:40:43,+00046.6,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:42:43,+00046.7,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:44:43,+00046.8,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:46:43,+00046.9,********,+0000009,+0000019,+0000015,********,+0000024
2020/02/28 02:48:43,+00046.9,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:50:43,+00047.0,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:52:43,+00046.9,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:54:43,+00047.0,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:56:43,+00047.0,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 02:58:43,+00047.4,********,+0000009,+0000019,+0000015,********,+0000025
2020/02/28 03:00:43,+00048.2,********,+0000008,+0000019,+0000016,********,+0000025
2020/02/28 03:02:43,+00049.2,********,+0000009,+0000020,+0000016,********,+0000026
2020/02/28 03:04:43,+00050.6,********,+0000009,+0000020,+0000016,********,+0000026
2020/02/28 03:06:43,+00051.9,********,+0000008,+0000021,+0000016,********,+0000026
2020/02/28 03:08:43,+00053.2,********,+0000007,+0000021,+0000015,********,+0000027
2020/02/28 03:10:43,+00054.1,********,+0000007,+0000021,+0000015,********,+0000027
2020/02/28 03:12:43,+00054.6,********,+0000007,+0000021,+0000016,********,+0000027
2020/02/28 03:14:43,+00055.1,********,+0000007,+0000021,+0000015,********,+0000028
2020/02/28 03:16:43,+00055.4,********,+0000006,+0000022,+0000016,********,+0000027
2020/02/28 03:18:43,+00055.5,********,+0000006,+0000022,+0000015,********,+0000028
2020/02/28 03:20:43,+00055.7,********,+0000006,+0000022,+0000015,********,+0000028
2020/02/28 03:22:43,+00055.8,********,+0000006,+0000022,+0000016,********,+0000028
2020/02/28 03:24:43,+00055.9,********,+0000006,+0000022,+0000016,********,+0000028
2020/02/28 03:26:43,+00056.0,********,+0000005,+0000023,+0000016,********,+0000028
2020/02/28 03:28:43,+00055.8,********,+0000005,+0000023,+0000015,********,+0000029
2020/02/28 03:30:43,+00055.5,********,+0000005,+0000023,+0000016,********,+0000028
2020/02/28 03:32:43,+00054.9,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 03:34:43,+00054.4,********,+0000005,+0000022,+0000015,********,+0000028
2020/02/28 03:36:43,+00053.8,********,+0000006,+0000022,+0000016,********,+0000028
2020/02/28 03:38:43,+00053.2,********,+0000006,+0000022,+0000016,********,+0000028
2020/02/28 03:40:43,+00052.6,********,+0000006,+0000022,+0000015,********,+0000027
2020/02/28 03:42:43,+00051.9,********,+0000006,+0000022,+0000016,********,+0000027
2020/02/28 03:44:43,+00051.3,********,+0000006,+0000022,+0000015,********,+0000027
2020/02/28 03:46:43,+00050.7,********,+0000007,+0000022,+0000015,********,+0000027
2020/02/28 03:48:43,+00050.0,********,+0000006,+0000022,+0000016,********,+0000027
2020/02/28 03:50:43,+00049.4,********,+0000007,+0000021,+0000015,********,+0000026
2020/02/28 03:52:43,+00048.8,********,+0000007,+0000021,+0000015,********,+0000026
2020/02/28 03:54:43,+00048.2,********,+0000008,+0000021,+0000015,********,+0000026
2020/02/28 03:56:43,+00047.5,********,+0000008,+0000021,+0000015,********,+0000026
2020/02/28 03:58:43,+00046.9,********,+0000008,+0000020,+0000016,********,+0000025
2020/02/28 04:00:43,+00046.4,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:02:43,+00045.8,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:04:43,+00045.3,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:06:43,+00045.0,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 04:08:43,+00045.0,********,+0000009,+0000020,+0000016,********,+0000024
2020/02/28 04:10:43,+00045.0,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 04:12:43,+00045.3,********,+0000010,+0000020,+0000016,********,+0000025
2020/02/28 04:14:43,+00045.5,********,+0000010,+0000019,+0000016,********,+0000025
2020/02/28 04:16:43,+00046.0,********,+0000010,+0000020,+0000016,********,+0000025
2020/02/28 04:18:43,+00046.3,********,+0000010,+0000020,+0000016,********,+0000025
2020/02/28 04:20:43,+00046.6,********,+0000010,+0000020,+0000016,********,+0000025
2020/02/28 04:22:43,+00046.7,********,+0000010,+0000020,+0000016,********,+0000025
2020/02/28 04:24:43,+00046.8,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:26:43,+00046.9,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:28:43,+00046.9,********,+0000010,+0000020,+0000016,********,+0000025
2020/02/28 04:30:43,+00046.9,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:32:43,+00046.9,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 04:34:43,+00046.9,********,+0000009,+0000019,+0000016,********,+0000025
2020/02/28 04:36:43,+00047.0,********,+0000009,+0000020,+0000015,********,+0000025
2020/02/28 04:38:43,+00047.3,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:40:43,+00048.1,********,+0000009,+0000020,+0000016,********,+0000025
2020/02/28 04:42:43,+00049.2,********,+0000009,+0000020,+0000016,********,+0000026
2020/02/28 04:44:43,+00050.6,********,+0000009,+0000021,+0000016,********,+0000026
2020/02/28 04:46:43,+00051.9,********,+0000008,+0000021,+0000016,********,+0000026
2020/02/28 04:48:43,+00053.1,********,+0000008,+0000021,+0000016,********,+0000027
2020/02/28 04:50:43,+00054.0,********,+0000008,+0000022,+0000016,********,+0000027
2020/02/28 04:52:43,+00054.7,********,+0000007,+0000022,+0000016,********,+0000027
2020/02/28 04:54:43,+00055.1,********,+0000007,+0000022,+0000015,********,+0000028
2020/02/28 04:56:43,+00055.4,********,+0000007,+0000022,+0000016,********,+0000028
2020/02/28 04:58:43,+00055.6,********,+0000006,+0000023,+0000015,********,+0000028
2020/02/28 05:00:43,+00055.7,********,+0000006,+0000023,+0000016,********,+0000028
2020/02/28 05:02:43,+00055.8,********,+0000006,+0000023,+0000015,********,+0000028
